GEOID,DISTRICT
2400107-002,1
2400105-004,1
2400124-000,1
2400120-000,1
2400107-001,1
2402102-016,1
2402102-006,1
2400902-004,8
2400903-007,8
2400903-006,8
2402117-001,1
2402118-001,1
2402118-002,1
2402121-001,1
2402121-005,1
2402121-007,1
2402121-006,1
2402121-008,1
2402109-002,1
2402109-001,1
2402113-002,1
2402113-003,1
2402113-001,1
2400303-006,2
2400303-007,2
2400302-007,2
2400302-004,2
2400307-007,8
2400304-015,2
2400303-004,2
2400307-025,8
2400302-014,2
2400302-005,2
2400302-017,2
2400302-012,2
2402111-001,1
2402125-001,1
2402103-002,1
2402105-001,1
2402107-003,1
2402107-004,1
2402123-001,1
2402123-004,1
2402106-001,1
2402103-001,1
2402114-001,1
2402114-002,1
2400901-002,8
2400901-006,8
24009ZZZZZZ,8
2400901-003,8
2400903-005,8
2400903-004,8
2402102-011,1
2402107-002,1
2402107-005,1
2402109-009,1
2402109-003,1
2402112-001,1
2402112-002,1
2400903-008,8
2400901-005,8
2400901-007,8
2402110-001,1
2402102-010,1
2402102-005,1
2402102-018,1
2402102-015,1
2402102-007,1
2403321-005,7
2403302-003,5
2403306-022,5
2403306-021,5
2403310-009,7
2402102-004,1
2402102-001,1
2402104-001,1
2400901-004,8
2402124-002,1
2402124-004,1
2402124-005,1
2402124-006,1
2402109-005,1
2402109-004,1
2402108-001,1
2402116-001,1
2402102-003,1
2402109-007,1
2402109-006,1
2402107-001,1
2402107-007,1
2400903-001,8
2402121-002,1
2402102-008,1
2402121-003,1
2402101-002,1
2403304-001,8
2403320-005,7
2403320-001,7
2403301-004,7
2403301-005,7
2403301-006,7
2403318-002,5
2403318-015,5
2403302-002,5
2403306-029,5
2403306-028,5
2403306-014,5
2403314-008,7
2403314-012,7
2403317-002,5
2403314-009,7
2403314-013,7
2403314-017,7
2403314-001,7
2403314-014,7
2403312-015,5
2403317-010,5
2403317-013,7
2403307-009,5
2401506-001,3
2401506-002,3
2401505-005,3
2401506-003,3
2401509-001,3
2401505-002,3
2401505-004,3
2401507-002,3
2401507-004,3
2401507-003,3
2401507-001,3
2401504-001,3
2401504-002,3
2401503-006,3
2402121-004,1
2402101-001,1
2402101-003,1
2403318-001,5
2403320-007,5
2403320-018,5
2403317-003,7
2403312-001,5
2403312-002,5
2403302-005,5
2403302-097,5
2403302-098,5
2403316-001,5
2403319-001,5
2403319-004,5
2403313-014,5
2403313-020,5
2403313-005,5
2403313-013,5
2403313-012,5
2403306-010,5
2403318-007,5
2400902-008,8
2400902-005,8
